,时间,公司名,轮次,金额,投资机构
5609,2015/3/10,爱钱进,A轮,未透露,高榕资本
5610,2015/3/10,兆晶科技,A轮,1200万人民币,晨兴资本
5611,2015/3/10,星云极客科技孵化器,天使轮,数百万人民币,联想之星
5612,2015/3/10,店小秘,天使轮,数百万人民币,知初资本
5613,2015/3/10,Hi-WiFi,A轮,数千万人民币,联创永宣-同创伟业-广发信德
5614,2015/3/10,Ruff南潮科技,天使轮,数百万人民币,极客帮创投
5615,2015/3/10,楼口便利,A+轮,1.5亿人民币,君联资本
5616,2015/3/10,一见视频,Pre-A轮,未透露,联创永宣-天天投
5617,2015/3/10,速美仁医,天使轮,数百万人民币,和君资本
5618,2015/3/10,本地网络,天使轮,数百万人民币,未透露
5619,2015/3/10,优拍APP,A轮,1000万美元,创新工场-真格基金-策源创投
5620,2015/3/10,Peng社交,天使轮,数百万人民币,未透露
5621,2015/3/10,理大师,天使轮,400万人民币,创享投资
5622,2015/3/10,易界网DealGlobe,天使轮,1000万人民币,未透露
5623,2015/3/10,高搜易,Pre-A轮,数千万人民币,创东方投资
5624,2015/3/10,榜样,A轮,数百万美元,清流资本
5625,2015/3/10,优谈网,D轮,数千万美元,KTB投资集团
5626,2015/3/10,E洗车,A轮,2000万美元,平安创新投资基金
5627,2015/3/10,100Offer,A轮,2000万人民币,未透露
5628,2015/3/10,8868交易平台,B轮,1000万美元,经纬中国-联创永宣
5629,2015/3/10,巨涟金融,A轮,数亿人民币,未透露
5630,2015/3/9,中钢网,新三板,数亿人民币,未透露
5631,2015/3/9,中康国际,新三板,未透露,未透露
5632,2015/3/9,中科微精,天使轮,未透露,西科天使基金
5633,2015/3/9,东电创新,B轮,未透露,天风证券(天风天睿)
5634,2015/3/9,杨丽萍艺术,IPO上市后,2946万人民币,未透露
5635,2015/3/9,银多网,A轮,1000万人民币,聚秀资本
5636,2015/3/9,雷特科技,新三板,未透露,未透露
5637,2015/3/9,润信大酒店,A轮,未透露,未透露
5638,2015/3/9,设计本,C轮,未透露,红杉资本中国-经纬中国
5639,2015/3/9,杭州安存网络,A轮,数千万人民币,华睿投资-浙江富润股份
5640,2015/3/9,人和未来,天使轮,数千万人民币,未透露
5641,2015/3/9,深圳中创联通信,天使轮,数百万人民币,志成资本
5642,2015/3/9,银多资本,A轮,1000万人民币,聚秀资本
5643,2015/3/9,宇泛智能,天使轮,数百万人民币,天使湾
5644,2015/3/9,我厨生鲜,A轮,数千万人民币,新天域资本-谱润投资
5645,2015/3/9,美时美刻,天使轮,数百万人民币,分享投资
5646,2015/3/9,土巴兔,C轮,2亿美元,红杉资本中国-经纬中国-58同城
5647,2015/3/9,云高高尔夫,A轮,5000万人民币,广发信德
5648,2015/3/9,智齿客服,Pre-A轮,770万人民币,真格基金-芳晟股权投资基金-华创资本
5649,2015/3/9,西集网,A轮,1000万美元,国海创新资本
5650,2015/3/9,开新二手车Carsing,不明确,未透露,达泰资本-贝雅资本-FLAG-Capital-Management
5651,2015/3/9,叫练,A轮,1500万人民币,高榕资本
5652,2015/3/9,街蜜,A轮,数百万美元,IDG资本
5653,2015/3/8,卓耐普,新三板,未透露,未透露
5654,2015/3/8,长川科技,A轮,未透露,银杏谷资本-德清科投
5655,2015/3/8,白富美海淘,天使轮,未透露,先达国际
5656,2015/3/8,Buy for me白富美海淘,天使轮,未透露,先达国际
5657,2015/3/8,舒服加,天使轮,数百万人民币,真格基金-NextBig三万弘合投资
5658,2015/3/8,至诚悠远,天使轮,数百万人民币,北软天使基金-秉鸿资本
5659,2015/3/8,乐宠网,D轮,2900万美元,厚生投资
5660,2015/3/7,牛气股票,种子轮,数十万人民币,华睿投资
5661,2015/3/7,槽厂,A轮,600万美元,真格基金-经纬中国
5662,2015/3/7,My萌,天使轮,未透露,未透露
5663,2015/3/7,卡尔探险,天使轮,未透露,未透露
5664,2015/3/7,一卡易,C轮,1.53亿人民币,恒宝
5665,2015/3/7,一瓣一瓣,天使轮,数百万人民币,未透露
5666,2015/3/7,传世未来ExtantFuture,天使轮,数百万人民币,米仓资本
5667,2015/3/7,锦囊专家,天使轮,数百万人民币,未透露
5668,2015/3/7,刚泰控股,IPO上市后,33亿人民币,腾讯-六禾创投
5669,2015/3/6,星烁纳米,天使轮,数百万人民币,领军创投-启纳创投
5670,2015/3/6,菜瓜软件,天使轮,200万人民币,未透露
5671,2015/3/6,凡事网络,Pre-A轮,未透露,未透露
5672,2015/3/6,有家小店,天使轮,未透露,IDG资本-晨兴资本
5673,2015/3/6,Vincross,天使轮,100万美元,真格基金
5674,2015/3/6,颈医卫,天使轮,数百万人民币,乾明投资
5675,2015/3/6,华邦云,新三板,数千万人民币,未透露
5676,2015/3/6,踏风网络,A轮,数千万人民币,黑桃资本
5677,2015/3/6,赛蓝科技Cylan,B轮,数千万人民币,SIG海纳亚洲-基石资本
5678,2015/3/6,美猫,天使轮,数百万人民币,六禾创投
5679,2015/3/6,米啊,天使轮,100万美元,未透露
5680,2015/3/6,唐sir美食工坊,A轮,600万人民币,CA创投
5681,2015/3/6,Wave万物花开,天使轮,未透露,IDG资本-晨兴资本
5682,2015/3/6,清大世纪教育,C轮,4900万美元,RRJ资本
5683,2015/3/6,梅斯医药MedSci,A轮,数千万美元,启明创投
5684,2015/3/6,太火鸟,A轮,数千万人民币,创新工场-麦顿投资
5685,2015/3/6,辣妈帮,C轮,1亿美元,经纬中国-晨兴资本-景林投资-唯品会
5686,2015/3/6,黑白校园,天使轮,700万人民币,平安创新投资基金-云天使基金
5687,2015/3/5,万题库,B轮,1000万人民币,未透露
5688,2015/3/5,公信卫士,B轮,未透露,未透露
5689,2015/3/5,北京光芒星空,B轮,未透露,未透露
5690,2015/3/5,超级课堂,A轮,1500万人民币,春晓资本
5691,2015/3/5,爱贝云计费,B轮,2000万美元,北极光创投-百度公司
5692,2015/3/5,Xunsearch迅搜,A轮,数千万人民币,未透露
5693,2015/3/5,微恒,天使轮,200万人民币,未透露
5694,2015/3/5,财税街,天使轮,2500万人民币,未透露
5695,2015/3/5,萝卜兔,天使轮,300万人民币,九合创投-大道至简资本
5696,2015/3/5,嫁拍,Pre-A轮,300万美元,合力投资-和玉另类投资
5697,2015/3/5,炫我科技,A轮,170万美元,挚信资本
5698,2015/3/5,大钱信息,A轮,5000万人民币,未透露
5699,2015/3/5,心上,天使轮,数百万人民币,PreAngel
5700,2015/3/4,LIVALL零距物联网科技,Pre-A轮,500万人民币,未透露
5701,2015/3/4,微狐智慧,天使轮,600万人民币,未透露
5702,2015/3/4,萌星人,天使轮,400万人民币,未透露
5703,2015/3/4,V5智能客服,天使轮,数百万人民币,创新谷Innovalley-英诺天使基金-大河创投-嘉道谷投资(龚虹嘉)
5704,2015/3/4,U糖健康,A轮,数千万人民币,国海创新资本
5705,2015/3/4,自强学堂,天使轮,数百万人民币,帮实资本
5706,2015/3/4,现金巴士,A轮,数百万美元,启明创投-华创资本
5707,2015/3/4,优思家教,天使轮,300万人民币,未透露
5708,2015/3/4,OtakuGames馨诚明德网络,A轮,数百万美元,策源创投-CA创投
5709,2015/3/4,小脸猫美容,A轮,未透露,未透露
5710,2015/3/4,59store,A轮,3000万人民币,君联资本-深创投
5711,2015/3/4,光线传媒,IPO上市后,24亿人民币,阿里巴巴-美团(新美大)
5712,2015/3/4,想你,天使轮,数百万人民币,英诺天使基金
5713,2015/3/4,野兽骑行,天使轮,100万美元,真格基金
5714,2015/3/3,科飞新材,新三板,未透露,未透露
5715,2015/3/3,喜丰节水,A轮,数百万人民币,深创投
5716,2015/3/3,易搭网,天使轮,未透露,原子创投
5717,2015/3/3,51订货,天使轮,1500万人民币,未透露
5718,2015/3/3,乔米,天使轮,未透露,未透露
5719,2015/3/3,吾儿网,A轮,未透露,未透露
5720,2015/3/4,LIVALL零距物联网科技,Pre-A轮,500万人民币,未透露
5721,2015/3/4,微狐智慧,天使轮,600万人民币,未透露
5722,2015/3/4,萌星人,天使轮,400万人民币,未透露
5723,2015/3/4,V5智能客服,天使轮,数百万人民币,创新谷Innovalley-英诺天使基金-大河创投-嘉道谷投资(龚虹嘉)
5724,2015/3/4,U糖健康,A轮,数千万人民币,国海创新资本
5725,2015/3/4,自强学堂,天使轮,数百万人民币,帮实资本
5726,2015/3/4,现金巴士,A轮,数百万美元,启明创投-华创资本
5727,2015/3/4,优思家教,天使轮,300万人民币,未透露
5728,2015/3/4,OtakuGames馨诚明德网络,A轮,数百万美元,策源创投-CA创投
5729,2015/3/4,小脸猫美容,A轮,未透露,未透露
5730,2015/3/4,59store,A轮,3000万人民币,君联资本-深创投
5731,2015/3/4,光线传媒,IPO上市后,24亿人民币,阿里巴巴-美团(新美大)
5732,2015/3/4,想你,天使轮,数百万人民币,英诺天使基金
5733,2015/3/4,野兽骑行,天使轮,100万美元,真格基金
5734,2015/3/3,科飞新材,新三板,未透露,未透露
5735,2015/3/3,喜丰节水,A轮,数百万人民币,深创投
5736,2015/3/3,易搭网,天使轮,未透露,原子创投
5737,2015/3/3,51订货,天使轮,1500万人民币,未透露
5738,2015/3/3,乔米,天使轮,未透露,未透露
5739,2015/3/3,吾儿网,A轮,未透露,未透露
5740,2015/3/2,哇噻网,B轮,数千万人民币,Integral雄厚资本
5741,2015/3/2,北京清鸿科技,天使轮,数百万人民币,极客帮创投
5742,2015/3/2,西柚买手,天使轮,800万人民币,星河互联
5743,2015/3/2,微农互联,天使轮,数百万人民币,真顺基金
5744,2015/3/2,人人财务,天使轮,1000万人民币,英诺天使基金-洪泰基金-星瀚资本
5745,2015/3/2,微试,天使轮,300万人民币,未透露
5746,2015/3/2,1号生活,种子轮,数百万人民币,中大创投-湾海投资-上医养生
5747,2015/3/2,tedo特逗潮流GO,Pre-A轮,数百万人民币,未透露
5748,2015/3/2,一搭科技,天使轮,数百万人民币,Cherubic-Ventures心元资本-隆领投资
5749,2015/3/2,健身坊,天使轮,数百万人民币,迭代资本
5750,2015/3/2,Wangcl望客眼镜,A轮,数千万人民币,启赋资本
5751,2015/3/2,iCareNewlife快乐妈咪胎语仪,A轮,5000万人民币,太平洋网络
5752,2015/3/2,麦客CRM,A轮,400万美元,红杉资本中国
5753,2015/3/2,明日保养特价,天使轮,数百万人民币,未透露
5754,2015/3/1,浩辰软件,新三板,未透露,未透露
5755,2015/3/1,新瑞清科,种子轮,未透露,联想之星-洪泰基金-智朗创投
5756,2015/3/1,赤霄科技,天使轮,未透露,未透露
5757,2015/3/1,蜂信控股,天使轮,数百万人民币,天使汇
5758,2015/3/1,贪杯熊,Pre-A轮,未透露,未透露
5759,2015/3/1,随锐科技,C轮,未透露,融通高科创投
5760,2015/3/1,布雷尔利,C轮,1000万人民币,天星资本
5761,2015/3/1,天空卫士SkyGuard,战略投资,数千万人民币,奇虎360
5762,2015/3/1,实习僧,天使轮,100万人民币,未透露
5763,2015/3/1,嗨课小镇,天使轮,500万人民币,元禾控股
5764,2015/3/1,十三月影视,天使轮,数百万人民币,微影资本(微影时代)
5765,2015/3/1,嗨走科技,天使轮,450万人民币,未透露
5766,2015/3/1,相舆科技,天使轮,未透露,东方证券(东方星晖)
5767,2015/3/1,景安云信,天使轮,1200万人民币,未透露
5768,2015/3/1,灯塔财经,天使轮,5000万人民币,未透露
5769,2015/3/1,大师有空,天使轮,300万人民币,未透露
5770,2015/3/1,茄子快传,战略投资,数千万人民币,联想集团
5771,2015/3/1,摩拜单车,天使轮,146万人民币,李斌
5772,2015/3/1,医渡云,A轮,未透露,和玉另类投资
5773,2015/3/1,起名通,天使轮,数百万人民币,未透露
5774,2015/3/1,BIGO LIVE百果园网络,天使轮,数千万人民币,欢聚时代(YY多玩)
5775,2015/3/1,爱车e家,天使轮,30万人民币,Plug-and-Play-Tech-Center
5776,2015/3/1,宅米,Pre-A轮,未透露,惠泽天下创投
5777,2015/3/1,OK家,A轮,未透露,未透露
5778,2015/3/1,T.H.E.创业梦工厂,天使轮,未透露,未透露
5779,2015/3/1,雷森科技,天使轮,数百万人民币,合力投资
5780,2015/3/1,羞小白,天使轮,300万人民币,青松基金
5781,2015/3/1,触电,天使轮,未透露,未透露
5782,2015/3/1,F6汽车养护站,天使轮,未透露,未透露
5783,2015/3/1,猎车网,天使轮,1亿人民币,未透露
5784,2015/3/1,Tap Plex,天使轮,500万人民币,众乐投资
5785,2015/3/1,答疑君,A轮,未透露,未透露
5786,2015/3/1,寓见城市青年公寓,B轮,未透露,未透露
5787,2015/3/1,WiFi共享精灵,B轮,未透露,启明创投
5788,2015/3/1,Dreamobi,A轮,未透露,真格基金
5789,2015/3/1,帝恩思,天使轮,1亿人民币,未透露
5790,2015/3/1,轻ing每周花艺,A轮,未透露,晨兴资本
5791,2015/3/1,理财盒子,天使轮,800万人民币,未透露
5792,2015/3/1,咪嘻吧,天使轮,800万人民币,未透露
5793,2015/3/1,乐上网,天使轮,200万人民币,未透露
5794,2015/3/1,E宠商城,A轮,数百万美元,德同资本-晨晖创投
5795,2015/3/1,工头帮,天使轮,2000万人民币,未透露
5796,2015/3/1,竞趣,天使轮,200万人民币,未透露
5797,2015/3/1,VREYES.CN,种子轮,200万人民币,未透露
5798,2015/3/1,微校,天使轮,100万人民币,西软软件
5799,2015/3/1,艺术伙伴IOART,天使轮,未透露,未透露
5800,2015/3/1,府牛兼职,天使轮,100万人民币,未透露
5801,2015/3/1,奇点时代,A轮,3600万人民币,东方证券(东方星晖)-国泰君安
5802,2015/3/1,女王的理财狮,天使轮,未透露,未透露
5803,2015/3/1,到家按,天使轮,未透露,未透露
5804,2015/3/1,凹凸拼,天使轮,未透露,雪润传播
5805,2015/3/1,中子星·企明星,天使轮,3000万人民币,大河创投
5806,2015/3/1,智途科技,新三板,未透露,未透露
5807,2015/3/1,新致云,天使轮,数百万人民币,常春藤资本-可可资本
5808,2015/3/1,成浪体育,种子轮,未透露,RIC棕泉资本
5809,2015/3/1,虾baby,种子轮,100万人民币,未透露
5810,2015/3/1,车游天下,天使轮,数千万人民币,未透露
5811,2015/3/1,彩石手机,天使轮,500万人民币,未透露
5812,2015/3/1,态度旅行,天使轮,数百万人民币,梅花天使创投-涌铧投资
5813,2015/3/1,点觉,天使轮,1000万人民币,未透露
5814,2015/3/1,狐妖电商,天使轮,数百万人民币,启嘉创投
5815,2015/3/1,钛度科技,天使轮,数百万人民币,险峰长青
5816,2015/3/1,百思不得姐,B轮,数千万人民币,华映资本
5817,2015/3/1,Insta360,A轮,800万美元,IDG资本-启明创投
5818,2015/3/1,泥泞跑MudRun,天使轮,800万人民币,娱乐工场-洪泰基金
5819,2015/3/1,23魔方,天使轮,500万人民币,丰厚资本
5820,2015/3/1,有求必应,天使轮,数百万人民币,Cherubic-Ventures心元资本
5821,2015/3/1,约定,天使轮,数百万人民币,青松基金
5822,2015/3/1,至美人生网络,天使轮,数百万人民币,联科创盈
5823,2015/3/1,轻盈医学,Pre-A轮,1000万人民币,尚势资本
5824,2015/3/1,翱旗科技R7,A轮,数千万人民币,达晨创投
5825,2015/3/1,上海脉感科技,天使轮,1800万人民币,未透露
5826,2015/3/1,德州扑克培训大师,天使轮,100万人民币,英诺天使基金-北软天使基金
5827,2015/3/1,宜搜科技,E轮,数千万人民币,金慧丰投资
5828,2015/3/1,紫燕无人机,天使轮,数百万人民币,PreAngel
5829,2015/3/1,Essential奕赏APP,天使轮,数百万人民币,时尚传媒(时尚资本)
5830,2015/3/1,博合智慧,天使轮,数百万人民币,远瞻资本
5831,2015/3/1,Club Factory,天使轮,数百万人民币,IDG资本-真格基金
5832,2015/3/1,云联传媒,A轮,4500万人民币,好望角投资-东方汇富
5833,2015/3/1,趣吃饭,天使轮,数百万人民币,梅花天使创投
5834,2015/3/1,PPsports帕派体育,天使轮,700万人民币,险峰长青
5835,2015/3/1,礼管家,天使轮,600万人民币,未透露
5836,2015/3/1,预测易,天使轮,100万人民币,IDG资本
5837,2015/3/1,医度健康,天使轮,数百万人民币,和玉另类投资
5838,2015/3/1,波罗蜜全球购,天使轮,1000万人民币,成为资本-伟高达创投Vickers-Capital
5839,2015/3/1,悦宝车酷,A轮,6000万人民币,未透露
5840,2015/3/1,叫个服务,天使轮,数百万人民币,未透露
5841,2015/3/1,老虎证券,Pre-A轮,数百万人民币,真格基金-险峰长青-抱团创投
5842,2015/3/1,来个车,天使轮,100万人民币,未透露
5843,2015/3/1,人人保险,天使轮,数百万人民币,陶石资本
5844,2015/3/1,酷鸟旅行,天使轮,500万人民币,极客帮创投-黑马基金
5845,2015/3/1,斑马王国,天使轮,500万人民币,五岳资本
5846,2015/3/1,车风网,Pre-A轮,1000万人民币,未透露
5847,2015/3/1,偶尔APP氧气聊天,天使轮,600万人民币,真格基金-九合创投-天使投资人吴泳铭
5848,2015/3/1,三分微视,天使轮,数百万人民币,清科创投
5849,2015/3/1,橙牛汽车管家,A轮,3000万人民币,阿米巴资本-德同资本-盈动资本-如山资本-泛城资本
5850,2015/3/1,上海领玩网络FireflyGames,A轮,800万美元,未透露
5851,2015/3/1,贝瑞基因,C轮,2亿人民币,君联资本
5852,2015/3/1,红点直播,A轮,2300万人民币,创新工场-九合创投-腾讯
5853,2015/3/1,U医U药,A轮,数千万人民币,国海创新资本
5854,2015/2/28,英雄互娱,天使轮,未透露,华兴新经济基金
5855,2015/2/28,炼石商城,天使轮,未透露,未透露
